55,activityrecognition,vehicle,56
265459,android.sensor.accelerometer,0.68078613,-0.973999,9.585617
265509,android.sensor.orientation,42.54373,5.878288,3.9677565
265561,android.sensor.gyroscope,0.0037078857,1.2207031E-4,0.0017547607
265611,android.sensor.gyroscope,-0.0036468506,-0.003540039,0.0029907227
265662,android.sensor.gyroscope,3.0517578E-5,-0.005996704,-0.0018920898
265713,android.sensor.linear_acceleration,-0.009791553,-0.027252495,-0.008321762
265767,android.sensor.magnetic_field,-26.31836,40.85846,-37.165833
265816,android.sensor.game_rotation_vector,-0.009741581,-0.060993284,0.7271249,0.6837209
265867,android.sensor.accelerometer,0.6781616,-0.97595215,9.55484
265918,android.sensor.gravity,0.6776354,-1.0010153,9.731863
265969,android.sensor.gravity,0.67717594,-1.0016018,9.731835
266019,android.sensor.magnetic_field_uncalibrated,-89.686584,-49.44763,-97.18933,-61.833984,-88.77106,-60.523987
266070,android.sensor.gravity,0.67726517,-1.002523,9.731734
266121,android.sensor.gyroscope,-0.0036468506,-0.001083374,0.0017547607
266172,android.sensor.magnetic_field,-26.829529,40.68756,-39.33716
266222,android.sensor.magnetic_field,-26.65863,39.494324,-37.5
266273,android.sensor.linear_acceleration,0.0073164105,-3.3664703E-4,0.0049562454
266325,android.sensor.accelerometer,0.67858887,-0.973114,9.569077
266377,android.sensor.gyroscope,0.0012664795,-0.003540039,0.0029907227
266427,android.sensor.gyroscope,0.0037078857,-0.002319336,-0.0018920898
266478,android.sensor.gyroscope,0.0024719238,0.0013580322,-0.0018920898
266530,android.sensor.gravity,0.6817322,-0.9984942,9.731836
266583,android.sensor.gyroscope,3.0517578E-5,0.0013580322,0.004196167
266631,android.sensor.game_rotation_vector,-0.009605429,-0.06101052,0.727132,0.68371373
266681,android.sensor.game_rotation_vector,-0.009663173,-0.0610544,0.7271335,0.6837074
266734,android.sensor.gyroscope,-0.007293701,-0.004760742,-0.0018920898
266787,android.sensor.linear_acceleration,-0.0095312,7.083416E-4,-0.00609684
266839,android.sensor.magnetic_field,-26.487732,41.029358,-37.667847
-266888,sound,81.17610973351815
266940,android.sensor.accelerometer,0.6647339,-0.98127747,9.579651
266992,android.sensor.gyroscope,3.0517578E-5,-0.014526367,-6.866455E-4
267044,android.sensor.gravity,0.68373626,-1.0026375,9.73127
267095,android.sensor.magnetic_field,-26.31836,39.494324,-39.505005
267143,android.sensor.magnetic_field_uncalibrated,-89.175415,-47.572327,-98.69232,-61.833984,-88.77106,-60.523987
267202,android.sensor.gyroscope,0.0037078857,1.2207031E-4,-6.866455E-4
267253,android.sensor.rotation_vector,-0.06034746,-0.013774724,-0.3636424,0.9294798,0.17453292
267308,android.sensor.gyroscope,-0.004852295,1.2207031E-4,0.007873535
267358,android.sensor.accelerometer,0.67948914,-0.97299194,9.584106
267409,android.sensor.gyroscope,-0.0036468506,1.2207031E-4,0.0017547607
267467,android.sensor.rotation_vector,-0.060662158,-0.013890781,-0.3636438,0.929457,0.17453292
267519,android.sensor.game_rotation_vector,-0.009788702,-0.06146697,0.72712547,0.6836772
267571,android.sensor.gyroscope,-0.0036468506,1.2207031E-4,-0.003112793
267623,android.sensor.gyroscope,-0.0024108887,-0.00843811,0.0017547607
267676,android.sensor.gyroscope,0.0012664795,-0.00843811,-6.866455E-4
267725,android.sensor.game_rotation_vector,-0.009532059,-0.06158423,0.72710794,0.68368894
267778,android.sensor.rotation_vector,-0.060686797,-0.014155552,-0.3634243,0.92953724,0.17453292
267829,android.sensor.gravity,0.69083035,-1.0048518,9.73054
267882,android.sensor.magnetic_field,-27.851868,40.34729,-38.002014
267933,android.sensor.gravity,0.6876802,-1.0037374,9.730878
267988,android.sensor.gyroscope,-0.0012054443,-0.001083374,0.0017547607
268039,android.sensor.gyroscope,-0.0036468506,-0.005996704,0.0066375732
268090,android.sensor.gyroscope,0.0012664795,0.0037994385,-6.866455E-4
268141,android.sensor.linear_acceleration,-7.69794E-4,0.0015185475,-0.0039100647
268196,android.sensor.gravity,0.6833789,-1.0005578,9.731509
268246,android.sensor.gyroscope_uncalibrated,0.026184082,0.016357422,-0.022659302,0.027389532,0.012557983,-0.020767212
268300,android.sensor.magnetic_field,-27.682495,40.85846,-38.168335
268351,android.sensor.gyroscope,0.0024719238,-0.00843811,-6.866455E-4
268399,android.sensor.accelerometer,0.69169617,-0.9726105,9.577713
268450,android.sensor.rotation_vector,-0.060300604,-0.014010159,-0.36342534,0.9295642,0.17453292
268501,android.sensor.magnetic_field,-27.340698,40.17639,-37.5
268551,android.sensor.rotation_vector,-0.06020471,-0.013959911,-0.3634377,0.9295663,0.17453292
268603,android.sensor.geomagnetic_rotation_vector,-0.059837796,-0.015827456,-0.33308107,0.94086444,0.17453292
268656,android.sensor.gyroscope,0.0024719238,-0.00843811,-0.003112793
268708,android.sensor.gyroscope,0.0012664795,-0.0072021484,-0.004348755
268758,android.sensor.gyroscope,0.0037078857,0.005004883,0.0029907227
268809,android.sensor.geomagnetic_rotation_vector,-0.059898112,-0.015916593,-0.3330249,0.940879,0.17453292
268862,android.sensor.gyroscope,0.0037078857,1.2207031E-4,0.0017547607
268911,android.sensor.gravity,0.6873367,-0.9993706,9.731352
268961,android.sensor.gyroscope_uncalibrated,0.023742676,0.020004272,-0.021453857,0.027389532,0.012557983,-0.020767212
269012,android.sensor.accelerometer,0.663208,-1.0076294,9.53064
269063,android.sensor.game_rotation_vector,-0.0095421225,-0.06117523,0.72714573,0.6836853
269120,android.sensor.accelerometer,0.6741028,-0.97691345,9.562363
269165,android.sensor.gyroscope,-0.0024108887,-0.005996704,0.0017547607
269217,android.sensor.accelerometer,0.67362976,-0.98446655,9.587936
269272,android.sensor.gyroscope,3.0517578E-5,0.005004883,5.493164E-4
269322,android.sensor.gyroscope,-0.0012054443,0.0013580322,0.0017547607
269370,android.sensor.orientation,42.530365,5.8939376,3.9969983
269422,android.sensor.accelerometer,0.67160034,-0.97369385,9.559326
269472,android.sensor.game_rotation_vector,-0.009638364,-0.06131834,0.72714573,0.6836711
269524,android.sensor.gyroscope,3.0517578E-5,0.0013580322,-6.866455E-4
269575,android.sensor.gyroscope,-0.0012054443,0.0025634766,-0.0018920898
269625,android.sensor.gyroscope,3.0517578E-5,1.2207031E-4,0.0029907227
269674,android.sensor.accelerometer,0.71138,-0.9986572,9.567764
269728,android.sensor.magnetic_field,-27.1698,40.005493,-37.33368
269777,android.sensor.gyroscope_uncalibrated,0.022537231,0.018798828,-0.020217896,0.027389532,0.012557983,-0.020767212
269829,android.sensor.magnetic_field,-27.1698,39.323425,-38.668823
269881,android.sensor.accelerometer,0.64842224,-0.96772766,9.559021
269933,android.sensor.gravity,0.67678875,-1.0065398,9.731353
269986,android.sensor.accelerometer,0.7007141,-0.973053,9.595428
270040,android.sensor.gyroscope,0.0037078857,0.0025634766,5.493164E-4
270088,android.sensor.gyroscope,-0.004852295,-0.003540039,0.0029907227
270140,android.sensor.linear_acceleration,-0.006834507,0.0049235225,-0.007879257
270193,android.sensor.gyroscope,0.0037078857,0.005004883,-6.866455E-4
270244,android.sensor.gyroscope,3.0517578E-5,-0.00843811,0.0066375732
270294,android.sensor.gyroscope,-0.0024108887,-0.001083374,-0.0018920898
270346,android.sensor.gyroscope,-0.006088257,-0.0072021484,-0.0018920898
270397,android.sensor.linear_acceleration,0.003719449,0.009827673,-0.004292488
270450,android.sensor.gyroscope,-0.0024108887,1.2207031E-4,5.493164E-4
270500,android.sensor.magnetic_field,-25.976563,39.152527,-39.837646
270552,android.sensor.orientation,42.53006,5.903469,4.0052896
270607,android.sensor.magnetic_field_uncalibrated,-88.153076,-48.936462,-98.69232,-61.833984,-88.77106,-60.523987
270658,android.sensor.accelerometer,0.66778564,-0.9771576,9.555008
270710,android.sensor.rotation_vector,-0.06055564,-0.01385843,-0.3636374,0.92946696,0.17453292
270763,android.sensor.gyroscope,-0.0012054443,0.0013580322,-6.866455E-4
270813,android.sensor.gyroscope,0.0024719238,0.0013580322,-0.005554199
270864,android.sensor.gyroscope,-0.0012054443,-0.001083374,0.0017547607
270914,android.sensor.gyroscope_uncalibrated,0.031097412,0.011474609,-0.023880005,0.027389532,0.012557983,-0.020767212
270967,android.sensor.game_rotation_vector,-0.009743733,-0.06120122,0.7271261,0.68370104
271019,android.sensor.accelerometer,0.66256714,-0.99313354,9.549118
271070,android.sensor.gravity,0.678804,-1.0048865,9.731383
271120,android.sensor.gyroscope_uncalibrated,0.031097412,0.0065612793,-0.019012451,0.027389532,0.012557983,-0.020767212
271172,android.sensor.gravity,0.68175375,-1.0047766,9.731189
271223,android.sensor.magnetic_field,-26.829529,40.34729,-39.00299
271274,android.sensor.gyroscope,-0.004852295,1.2207031E-4,-6.866455E-4
271330,android.sensor.accelerometer,0.66908264,-0.986496,9.574081
271381,android.sensor.gyroscope_uncalibrated,0.024978638,0.009017944,-0.019012451,0.027389532,0.012557983,-0.020767212
271436,android.sensor.accelerometer,0.66000366,-0.9672699,9.578445
271485,android.sensor.accelerometer,0.6625824,-0.99365234,9.565399
271535,android.sensor.gravity,0.68049896,-1.0058062,9.73117
271592,android.sensor.magnetic_field,-27.000427,41.8808,-38.168335
271641,android.sensor.linear_acceleration,0.01497823,8.544326E-4,0.0044498444
271692,android.sensor.gravity,0.6814314,-1.0082297,9.730854
271744,android.sensor.magnetic_field_uncalibrated,-88.49335,-48.594666,-98.02399,-61.833984,-88.77106,-60.523987
271795,android.sensor.gyroscope,-0.0012054443,0.0062408447,0.010314941
271847,android.sensor.gyroscope_uncalibrated,0.024978638,0.021240234,-0.019012451,0.027389532,0.012557983,-0.020767212
271898,android.sensor.gyroscope,0.0024719238,-0.003540039,0.0017547607
271951,android.sensor.gyroscope,-0.006088257,-0.003540039,0.0029907227
272001,android.sensor.accelerometer,0.6881256,-0.9754486,9.579346
272052,android.sensor.gyroscope,0.0024719238,-0.00843811,0.0017547607
272102,android.sensor.gyroscope,0.0012664795,0.0013580322,0.0029907227
272154,android.sensor.gravity,0.68081635,-1.0075132,9.730971
272206,android.sensor.accelerometer,0.6663513,-0.9677429,9.574646
272257,android.sensor.accelerometer,0.6515045,-0.97776794,9.578537
272308,android.sensor.rotation_vector,-0.06054638,-0.013583275,-0.36387053,0.92938036,0.17453292
272361,android.sensor.accelerometer,0.6650238,-0.97091675,9.560623
272411,android.sensor.game_rotation_vector,-0.009922345,-0.061279383,0.7271428,0.6836737
272464,android.sensor.magnetic_field,-26.829529,40.34729,-38.002014
272515,android.sensor.magnetic_field,-26.487732,40.34729,-38.668823
272568,android.sensor.accelerometer,0.6543579,-0.97624207,9.554565
272617,android.sensor.gyroscope_uncalibrated,0.032302856,0.013916016,-0.020217896,0.027389532,0.012557983,-0.020767212
272671,android.sensor.gyroscope,-0.0036468506,-0.002319336,0.0029907227
272723,android.sensor.gyroscope,-0.0012054443,1.2207031E-4,0.0017547607
272777,android.sensor.gyroscope,-0.0036468506,0.009887695,-6.866455E-4
272829,android.sensor.gravity,0.6780484,-1.0067428,9.731244
272879,android.sensor.gravity,0.6783838,-1.0052112,9.731379
272932,android.sensor.magnetic_field,-27.682495,40.516663,-38.502502
272982,android.sensor.rotation_vector,-0.060447674,-0.0135673275,-0.3638525,0.92939407,0.17453292
273032,android.sensor.rotation_vector,-0.060413886,-0.013515967,-0.3638857,0.92938405,0.17453292
273084,android.sensor.gyroscope,3.0517578E-5,0.0013580322,0.0066375732
273138,android.sensor.accelerometer,0.6725311,-0.9696045,9.562347
273186,android.sensor.gyroscope,-0.0012054443,-0.0072021484,-6.866455E-4
273238,android.sensor.accelerometer,0.657547,-0.9917908,9.550186
273288,android.sensor.game_rotation_vector,-0.0098781865,-0.061003752,0.72715026,0.6836911
273341,android.sensor.gyroscope,0.006149292,-0.003540039,-0.004348755
273392,android.sensor.gyroscope,3.0517578E-5,-0.004760742,-0.0079956055
273446,android.sensor.gyroscope,-0.0036468506,0.0062408447,0.0017547607
273496,android.sensor.gyroscope,-0.0024108887,0.005004883,-0.003112793
273550,android.sensor.gravity,0.6737835,-0.998549,9.732385
273600,android.sensor.rotation_vector,-0.05996413,-0.013415013,-0.36382782,0.9294373,0.17453292
273652,android.sensor.gravity,0.67202824,-0.9983041,9.732531
273703,android.sensor.gyroscope,0.0012664795,0.0025634766,-0.003112793
273755,android.sensor.accelerometer,0.66004944,-0.9999542,9.574753
273805,android.sensor.gravity,0.67901987,-1.0007217,9.731797
273857,android.sensor.game_rotation_vector,-0.009689501,-0.06100317,0.7271459,0.6836985
273909,android.sensor.magnetic_field_uncalibrated,-89.686584,-48.083496,-98.85864,-61.833984,-88.77106,-60.523987
273960,android.sensor.magnetic_field_uncalibrated,-89.175415,-45.866394,-99.36066,-61.833984,-88.77106,-60.523987
274008,android.sensor.game_rotation_vector,-0.010126023,-0.06079511,0.72717583,0.6836788
274064,android.sensor.game_rotation_vector,-0.01036568,-0.06066708,0.7271927,0.6836686
274117,android.sensor.gyroscope,0.006149292,-0.004760742,0.0017547607
274167,android.sensor.gyroscope,-0.0036468506,-0.002319336,-0.003112793
274219,android.sensor.gravity,0.6421652,-1.0048068,9.733878
274272,android.sensor.gyroscope,3.0517578E-5,0.0013580322,-0.0079956055
274322,android.sensor.rotation_vector,-0.059552576,-0.011285484,-0.36551514,0.9288298,0.17453292
274373,android.sensor.gyroscope,-0.0024108887,-0.005996704,-0.0018920898
274423,android.sensor.gyroscope,0.0012664795,-0.002319336,-0.0018920898
274476,android.sensor.gravity,0.6279782,-1.0042487,9.734861
274529,android.sensor.magnetic_field,-27.511597,40.34729,-37.33368
274578,android.sensor.rotation_vector,-0.059536565,-0.010974173,-0.3657752,0.92873216,0.17453292
274630,android.sensor.gyroscope,0.0012664795,0.0013580322,-6.866455E-4
274680,android.sensor.gyroscope,3.0517578E-5,-0.0072021484,-0.0018920898
274732,android.sensor.gyroscope,0.0037078857,0.0013580322,5.493164E-4
274783,android.sensor.geomagnetic_rotation_vector,-0.058939606,-0.012755092,-0.335327,0.9401698,0.17453292
274835,android.sensor.accelerometer,0.5692444,-0.98905945,9.578613
274887,android.sensor.gyroscope,-0.0012054443,0.0025634766,0.0017547607
274937,android.sensor.gyroscope,3.0517578E-5,-0.002319336,-6.866455E-4
274989,android.sensor.gyroscope,0.0037078857,1.2207031E-4,0.0017547607
275043,android.sensor.gyroscope,-0.0036468506,0.0037994385,0.004196167
275091,android.sensor.gravity,0.61427695,-1.0083488,9.7353115
275142,android.sensor.rotation_vector,-0.0593732,-0.010170318,-0.36640626,0.928503,0.17453292
275194,android.sensor.gyroscope,-0.0024108887,-0.004760742,-0.003112793
275245,android.sensor.gravity,0.6069195,-1.0097766,9.735624
275299,android.sensor.magnetic_field,-26.487732,39.665222,-37.33368
275349,android.sensor.gyroscope_uncalibrated,0.02986145,0.017562866,-0.023880005,0.027389532,0.012557983,-0.020767212
275401,android.sensor.accelerometer,0.5697479,-1.006073,9.564178
275452,android.sensor.magnetic_field,-26.829529,40.68756,-37.33368
275511,android.sensor.gravity,0.5980711,-1.0106496,9.736082
275565,android.sensor.accelerometer,0.56144714,-0.9979553,9.581512
275613,android.sensor.gravity,0.59513956,-1.0116057,9.736162
275664,android.sensor.game_rotation_vector,-0.013284691,-0.058409598,0.7273974,0.683597
275718,android.sensor.gyroscope,-0.0024108887,-0.00843811,0.005432129
275768,android.sensor.gyroscope,-0.007293701,0.0013580322,0.0029907227
275816,android.sensor.linear_acceleration,-0.03718525,0.004625261,0.0030851364
275870,android.sensor.gravity,0.58209616,-1.0123589,9.736873
275921,android.sensor.gravity,0.57938576,-1.0131747,9.736949
275972,android.sensor.magnetic_field,-26.31836,40.17639,-38.502502
276024,android.sensor.game_rotation_vector,-0.0141567765,-0.057751685,0.7274629,0.6835657
276075,android.sensor.gyroscope_uncalibrated,0.024978638,0.0029144287,-0.022659302,0.027389532,0.012557983,-0.020767212
276127,android.sensor.gravity,0.5684369,-1.015951,9.737306
276179,android.sensor.accelerometer,0.5323181,-0.9902191,9.588654
276231,android.sensor.gyroscope,-0.006088257,0.0025634766,5.493164E-4
276282,android.sensor.rotation_vector,-0.058561288,-0.0071631377,-0.36868796,0.92767906,0.17453292
276337,android.sensor.rotation_vector,-0.058608394,-0.0071359156,-0.36872634,0.92766106,0.17453292
276392,android.sensor.accelerometer,0.49098206,-0.978714,9.574112
276442,android.sensor.accelerometer,0.48005676,-1.0060272,9.556595
276493,android.sensor.rotation_vector,-0.058363773,-0.0065168464,-0.3691679,0.9275054,0.17453292
276547,android.sensor.gravity,0.5394281,-1.0149105,9.739063
276597,android.sensor.game_rotation_vector,-0.015520617,-0.05660189,0.72756773,0.6835207
276649,android.sensor.gyroscope,0.0012664795,-0.005996704,-0.0018920898
276701,android.sensor.geomagnetic_rotation_vector,-0.057464775,-0.0074227364,-0.3391969,0.93892926,0.17453292
276756,android.sensor.accelerometer,0.50653076,-1.0207367,9.579727
276806,android.sensor.gyroscope,0.0012664795,-0.004760742,5.493164E-4
276858,android.sensor.gyroscope,-0.0012054443,-0.004760742,-0.004348755
276911,android.sensor.orientation,43.302826,5.9322314,3.075104
276966,android.sensor.rotation_vector,-0.057848856,-0.005427042,-0.36991492,0.927247,0.17453292
277017,android.sensor.gyroscope,-0.006088257,-0.014526367,5.493164E-4
277068,android.sensor.geomagnetic_rotation_vector,-0.057099923,-0.006596753,-0.3397523,0.9387569,0.17453292
277121,android.sensor.gyroscope,-0.0036468506,0.0025634766,0.0017547607
277169,android.sensor.magnetic_field,-27.340698,38.130188,-38.502502
277222,android.sensor.gyroscope,-0.0012054443,1.2207031E-4,-0.004348755
277273,android.sensor.gravity,0.50028616,-1.0180904,9.740821
277324,android.sensor.gravity,0.50112957,-1.0176595,9.740823
277376,android.sensor.accelerometer,0.43310547,-0.9754486,9.535904
