63,activityrecognition,unknown,35
309319,android.sensor.rotation_vector,-0.7064652,0.128674,-0.69557637,0.022880502,0.17453292
309371,android.sensor.magnetic_field,-38.034058,-20.19043,-1.7166138
309424,android.sensor.magnetic_field_uncalibrated,-99.40643,-105.885315,-67.9657,-61.37207,-85.354614,-64.57977
309476,android.sensor.geomagnetic_rotation_vector,0.7193401,-0.0948264,0.68560773,0.059159394,0.17453292
309529,android.sensor.accelerometer,14.3120575,0.1569519,0.86053467
309580,android.sensor.gyroscope,0.46340942,-1.711319,-0.29008484
309631,android.sensor.gyroscope_uncalibrated,0.38417053,-1.6708221,-0.3403015,0.025833135,0.014816284,-0.01966858
309685,android.sensor.rotation_vector,-0.71085036,0.048865777,-0.6995494,0.05417112,0.17453292
309745,android.sensor.rotation_vector,-0.74557275,0.08250584,-0.6609194,0.022350261,0.17453292
309802,android.sensor.gyroscope,-0.6972351,-0.6630707,-0.1642456
309853,android.sensor.gyroscope,0.24960327,-0.23181152,0.06541443
309911,android.sensor.gyroscope,0.6173401,0.59284973,0.2059021
309963,android.sensor.gyroscope,1.351593,-0.4419403,0.087402344
310016,android.sensor.accelerometer,11.830429,1.3726654,2.1249847
310066,android.sensor.gravity,9.6811905,-0.7803184,-1.3550037
310116,android.sensor.gyroscope_uncalibrated,0.68470764,-0.2915039,0.17767334,0.025833135,0.014816284,-0.01966858
310172,android.sensor.accelerometer,9.395523,-1.6382751,2.814804
310228,android.sensor.gyroscope_uncalibrated,1.0793304,0.0065612793,0.38049316,0.025833135,0.014816284,-0.01966858
310277,android.sensor.accelerometer,6.4351807,-0.10835266,0.055389404
310330,android.sensor.magnetic_field,-38.034058,-16.78009,15.316772
310381,android.sensor.gyroscope,1.1475677,0.8176422,0.2731018
310435,android.sensor.accelerometer,11.2317505,0.042663574,-1.0189362
310484,android.sensor.accelerometer,14.061539,0.7584076,-3.3590546
310537,android.sensor.gyroscope,0.18728638,1.3747406,-0.29986572
310588,android.sensor.gyroscope,-0.18045044,-1.1908417,-0.50024414
310641,android.sensor.accelerometer,9.016266,-4.40744,1.3362122
310693,android.sensor.gyroscope_uncalibrated,-1.2346039,-1.5669861,-0.2706604,0.025833135,0.014816284,-0.01966858
310751,android.sensor.gravity,9.696699,-1.2964412,-0.6809192
310801,android.sensor.gyroscope,-2.7802582,0.014968872,-0.16668701
310852,android.sensor.orientation,26.767883,158.63779,77.58071
310903,android.sensor.accelerometer,7.2317657,0.28598022,0.89094543
310955,android.sensor.gyroscope,1.0241852,0.8946228,0.3024292
311008,android.sensor.linear_acceleration,6.55805,7.2282214,-13.063077
311065,android.sensor.gyroscope,-1.7075958,0.62828064,-0.48680115
311117,android.sensor.gravity,9.695484,-0.6193221,-1.3358215
311168,android.sensor.gravity,9.698828,-0.7212587,-1.2581422
311222,android.sensor.gyroscope,0.92155457,-0.23789978,0.44291687
311272,android.sensor.gyroscope,0.83114624,0.30085754,0.3549652
311327,android.sensor.gravity,9.658708,-1.4122407,-0.9409242
311380,android.sensor.accelerometer,7.2502594,-0.15231323,1.8042297
311431,android.sensor.gravity,9.672258,-1.6115035,-0.14443994
311485,android.sensor.game_rotation_vector,0.5883381,-0.34201834,0.6890875,0.24907868
311538,android.sensor.accelerometer,14.307831,0.8461609,-2.1829224
311591,android.sensor.accelerometer,15.62912,2.0825043,-0.87939453
311643,android.sensor.linear_acceleration,2.7904243,1.4936506,1.1296886
311697,android.sensor.gravity,9.701,-1.1827767,0.81364703
311751,android.sensor.game_rotation_vector,0.6398584,-0.31028572,0.662451,0.235505
311801,android.sensor.gyroscope_uncalibrated,-2.855835,-1.4692535,0.18379211,0.025833135,0.014816284,-0.01966858
311855,android.sensor.magnetic_field,-35.646057,-27.69165,1.6235352
311904,android.sensor.rotation_vector,-0.7765553,0.030276189,-0.6291031,0.016569095,0.17453292
311956,android.sensor.gyroscope,0.44140625,0.3350525,0.14115906
312007,android.sensor.gravity,9.585317,-0.74167645,-1.934426
312059,android.sensor.gyroscope,-1.0307465,0.28985596,-0.477005
312120,android.sensor.magnetic_field_uncalibrated,-94.97223,-115.09247,-61.619568,-61.37207,-85.354614,-64.57977
312171,android.sensor.linear_acceleration,0.8522272,-2.6038525,1.1020122
312223,android.sensor.magnetic_field,-34.11255,-27.180481,7.13501
312273,android.sensor.rotation_vector,-0.75483793,-0.0075692236,-0.6523848,0.06750118,0.17453292
312327,android.sensor.gyroscope,0.52082825,0.27520752,0.29264832
312379,android.sensor.magnetic_field_uncalibrated,-98.38257,-112.023926,-57.278442,-61.37207,-85.354614,-64.57977
312434,android.sensor.gyroscope,0.045562744,0.7541199,0.26455688
312486,android.sensor.gyroscope,1.9282379,1.159729,0.4184723
312540,android.sensor.accelerometer,12.915161,0.7361908,-2.7595673
312592,android.sensor.gyroscope,0.48294067,1.7730255,-0.12271118
312647,android.sensor.magnetic_field_uncalibrated,-99.40643,-108.27179,-62.956238,-61.37207,-85.354614,-64.57977
312699,android.sensor.gravity,9.61081,-1.186744,1.5473709
312752,android.sensor.gyroscope,-0.34170532,-1.9190063,-0.37438965
312803,android.sensor.gyroscope,-1.4131622,-1.618454,0.15216064
312852,android.sensor.accelerometer,7.360565,-1.729126,0.7811432
312903,android.sensor.rotation_vector,-0.7737015,0.0018526735,-0.6313675,0.05251297,0.17453292
312956,android.sensor.game_rotation_vector,0.66186404,-0.4011946,0.55922633,0.29706034
313013,android.sensor.geomagnetic_rotation_vector,-0.6870359,-0.06834611,-0.7147488,0.111555584,0.17453292
313066,android.sensor.accelerometer,13.354279,1.8983002,-8.9123535
313117,android.sensor.game_rotation_vector,0.6733113,-0.37353188,0.58642775,0.2514524
313170,android.sensor.geomagnetic_rotation_vector,0.74367404,0.023177592,0.6678156,0.020833367,0.17453292
313222,android.sensor.gyroscope_uncalibrated,0.7922363,0.78848267,0.0017547607,0.025833135,0.014816284,-0.01966858
313277,android.sensor.gyroscope,0.8983307,-0.31610107,0.2987671
313328,android.sensor.gravity,9.689624,-0.9271594,-1.1924548
313381,android.sensor.magnetic_field,-39.738464,-28.033447,5.632019
313432,android.sensor.magnetic_field_uncalibrated,-101.963806,-112.87689,-58.1131,-61.37207,-85.354614,-64.57977
313485,android.sensor.gravity,9.668346,-1.3705978,-0.90274197
313536,android.sensor.rotation_vector,-0.72219324,-0.04922847,-0.6743099,0.14601244,0.17453292
313588,android.sensor.orientation,84.94858,76.31693,81.05179
313640,android.sensor.gravity,9.622522,-1.4852037,1.1711587
313697,android.sensor.rotation_vector,-0.63783455,-0.08052719,-0.73831356,0.20390086,0.17453292
313748,android.sensor.accelerometer,12.082809,-0.42913818,1.8284149
313800,android.sensor.gyroscope,-0.10958862,-1.8347015,-0.3047638
313853,android.sensor.magnetic_field,-37.52289,-24.45221,10.8078
313905,android.sensor.accelerometer,7.219696,-2.5807037,-4.996216
313954,android.sensor.magnetic_field_uncalibrated,-98.55347,-110.83069,-54.77295,-61.37207,-85.354614,-64.57977
314008,android.sensor.geomagnetic_rotation_vector,-0.6884989,-0.08245472,-0.70585984,0.14468037,0.17453292
314060,android.sensor.geomagnetic_rotation_vector,-0.6931098,-0.079560645,-0.70278925,0.13912646,0.17453292
314117,android.sensor.rotation_vector,-0.77110374,-0.00613135,-0.6355558,0.03781854,0.17453292
314167,android.sensor.accelerometer,15.369446,6.0384216,-13.780869
314217,android.sensor.linear_acceleration,2.5702353,3.0653372,2.8003025
314272,android.sensor.magnetic_field,-37.86316,-24.45221,5.4641724
314321,android.sensor.rotation_vector,-0.7358043,-0.031268213,-0.6736602,0.061613724,0.17453292
314375,android.sensor.gyroscope,0.20195007,-0.53479004,0.38549805
314428,android.sensor.rotation_vector,-0.7446291,-0.041794997,-0.6592837,0.09552832,0.17453292
314482,android.sensor.rotation_vector,-0.7436431,-0.048761364,-0.6569347,0.114254765,0.17453292
314535,android.sensor.gyroscope,-0.2732849,0.36315918,0.12893677
314587,android.sensor.accelerometer,8.757278,-0.28033447,0.24790955
314636,android.sensor.rotation_vector,-0.7049765,-0.054086156,-0.6893345,0.15779974,0.17453292
314692,android.sensor.gyroscope,1.1720123,1.237915,0.087402344
314743,android.sensor.accelerometer,15.5946045,1.5928802,-2.7229767
314794,android.sensor.magnetic_field,-37.18109,-21.723938,0.12054443
314846,android.sensor.geomagnetic_rotation_vector,-0.72140676,-0.050434694,-0.6893939,0.042007953,0.17453292
314898,android.sensor.rotation_vector,-0.68166494,-0.083583064,-0.70833415,0.16312419,0.17453292
314950,android.sensor.gyroscope_uncalibrated,-1.8161469,-2.5651398,0.32429504,0.025833135,0.014816284,-0.01966858
315003,android.sensor.gravity,9.608263,-0.9237025,-1.7316028
315054,android.sensor.accelerometer,5.2318573,0.82969666,1.7735596
315109,android.sensor.gyroscope,-0.022857666,-0.115737915,0.23155212
315156,android.sensor.game_rotation_vector,0.66139823,-0.40131748,0.56106424,0.29445463
315210,android.sensor.gyroscope,1.438324,0.039398193,0.23890686
315261,android.sensor.gyroscope,-1.4473724,0.32406616,-0.48680115
315313,android.sensor.magnetic_field,-35.305786,-26.327515,4.963684
315365,android.sensor.magnetic_field_uncalibrated,-98.213196,-112.535095,-59.1156,-61.37207,-85.354614,-64.57977
315417,android.sensor.gyroscope,0.83847046,-0.5213623,0.45759583
315471,android.sensor.gyroscope,0.78227234,-0.4553833,0.36839294
315520,android.sensor.rotation_vector,-0.7545186,-0.0047769146,-0.6503923,0.08757078,0.17453292
315572,android.sensor.gravity,9.6382475,-1.3480315,-1.2072228
315623,android.sensor.gyroscope_uncalibrated,1.395752,0.9069977,0.26441956,0.025833135,0.014816284,-0.01966858
315677,android.sensor.accelerometer,10.459534,-0.15124512,-1.5756989
315726,android.sensor.game_rotation_vector,0.6214076,-0.28666788,0.70602024,0.18223481
315778,android.sensor.rotation_vector,-0.6549481,-0.06426266,-0.7254772,0.20148458,0.17453292
315831,android.sensor.gravity,9.508682,-1.4246569,1.9302065
315884,android.sensor.accelerometer,11.013641,-1.9724426,1.8975983
315935,android.sensor.gyroscope_uncalibrated,-0.9914856,-1.7966766,-0.3170929,0.025833135,0.014816284,-0.01966858
315985,android.sensor.gyroscope,-1.5463104,-2.2220001,0.1558075
316042,android.sensor.geomagnetic_rotation_vector,-0.73190457,0.0010783778,-0.66810644,0.13397142,0.17453292
316097,android.sensor.gyroscope,-0.8328247,-0.15605164,-0.19845581
316146,android.sensor.accelerometer,7.0546265,-0.6747589,0.49845886
316198,android.sensor.linear_acceleration,-1.6026917,-0.5511754,1.7124013
316251,android.sensor.rotation_vector,-0.7604978,0.015478335,-0.6478431,0.041264787,0.17453292
316304,android.sensor.gravity,9.67111,-0.8266262,-1.3988245
316358,android.sensor.gyroscope,0.6124573,0.7003479,-0.23510742
316412,android.sensor.rotation_vector,-0.7403263,0.0015263865,-0.67132646,0.035149403,0.17453292
316463,android.sensor.gyroscope,0.3766632,-0.70339966,0.38427734
316515,android.sensor.accelerometer,7.4539795,0.06510925,1.6939545
316569,android.sensor.gyroscope,0.39620972,0.21534729,0.2828827
316617,android.sensor.orientation,41.621674,128.91437,80.36672
316670,android.sensor.gyroscope,1.5336304,0.7956543,0.40138245
316720,android.sensor.gyroscope,1.9160309,1.2318115,0.33174133
316771,android.sensor.gravity,9.636671,-1.7226559,0.5808809
316822,android.sensor.rotation_vector,-0.65243226,-0.06598788,-0.72725207,0.20268747,0.17453292
316874,android.sensor.magnetic_field_uncalibrated,-99.746704,-111.68213,-63.95874,-61.37207,-85.354614,-64.57977
316928,android.sensor.gyroscope,-0.6446991,-1.3117981,-0.77145386
316981,android.sensor.orientation,113.30411,48.06997,83.05811
317034,android.sensor.gyroscope,-1.609848,-1.4217682,-0.15203857
317089,android.sensor.linear_acceleration,-2.8203306,-2.8198729,0.26636255
317142,android.sensor.orientation,14.336365,162.66365,79.09911
317195,android.sensor.gravity,9.596636,-0.3423619,-1.9894103
317251,android.sensor.gravity,9.593151,-0.35951596,-2.0031462
317305,android.sensor.gyroscope,1.872055,0.54397583,0.49668884
317356,android.sensor.linear_acceleration,5.368701,7.042019,-5.5718517
317410,android.sensor.magnetic_field,-38.716125,-25.987244,4.295349
317460,android.sensor.magnetic_field,-38.545227,-27.522278,5.130005
317512,android.sensor.magnetic_field_uncalibrated,-99.9176,-109.46655,-57.77893,-61.37207,-85.354614,-64.57977
317569,android.sensor.gyroscope,0.80914307,-0.4101715,0.39770508
317619,android.sensor.linear_acceleration,-3.6723986,1.1372769,2.4465146
317672,android.sensor.gyroscope_uncalibrated,-0.0874176,0.40364075,0.079956055,0.025833135,0.014816284,-0.01966858
317737,android.sensor.accelerometer,8.570084,-0.2728424,0.117767334
317779,android.sensor.gravity,9.665517,-1.654083,-0.110370904
317830,android.sensor.gravity,9.60943,-1.7685845,0.8374662
317883,android.sensor.rotation_vector,-0.65220195,-0.04678685,-0.7331708,0.18682662,0.17453292
317936,android.sensor.rotation_vector,-0.6314289,-0.048286304,-0.75248593,0.18091695,0.17453292
317987,android.sensor.geomagnetic_rotation_vector,-0.71073943,-0.07039537,-0.6974806,0.058435254,0.17453292
318045,android.sensor.gyroscope,-1.0393066,-1.7308502,-0.2436676
318098,android.sensor.linear_acceleration,-2.5095024,-4.1728373,-6.7272387
318149,android.sensor.rotation_vector,-0.7727079,-0.0063827327,-0.629915,0.07803117,0.17453292
318201,android.sensor.magnetic_field,-39.227295,-24.45221,4.463196
318253,android.sensor.magnetic_field,-37.52289,-25.476074,6.8008423
318304,android.sensor.gyroscope,0.8812256,0.757782,0.19734192
318357,android.sensor.gyroscope,2.2459106,0.31674194,0.2743225
318406,android.sensor.accelerometer,10.825363,2.203003,3.8292847
318458,android.sensor.accelerometer,14.781982,-1.917099,0.39552307
318511,android.sensor.linear_acceleration,-0.04664135,-3.3639522,-1.1744446
318570,android.sensor.gravity,9.710873,-0.6994341,-1.1747918
318622,android.sensor.rotation_vector,-0.7535475,-0.018778102,-0.6523991,0.07867018,0.17453292
318674,android.sensor.gyroscope,-0.02041626,0.4486847,0.16436768
318726,android.sensor.game_rotation_vector,0.6662032,-0.3301102,0.62950855,0.2256537
318784,android.sensor.gyroscope,1.3344879,1.1047516,0.39649963
318832,android.sensor.rotation_vector,-0.70786244,-0.028929329,-0.6930893,0.13312054,0.17453292
318884,android.sensor.accelerometer,13.102905,0.92453,-2.9050903
318935,android.sensor.gyroscope,0.6637726,0.98625183,-0.024978638
318987,android.sensor.gravity,9.507501,-1.2813141,2.0337267
319039,android.sensor.accelerometer,10.379883,-3.4138794,-0.09251404
319098,android.sensor.accelerometer,8.983368,-5.8915253,1.2928619
319147,android.sensor.gravity,9.677463,-1.0769141,-1.1650577
319198,android.sensor.gyroscope_uncalibrated,-2.802063,-0.2255249,-0.24624634,0.025833135,0.014816284,-0.01966858
319250,android.sensor.gravity,9.547811,-0.5203187,-2.1769197
319302,android.sensor.accelerometer,7.2976837,-0.85705566,0.2649231
319353,android.sensor.game_rotation_vector,0.68280107,-0.37745157,0.56668735,0.2649122
319405,android.sensor.gyroscope,0.8983307,-0.11451721,0.111831665
319471,android.sensor.accelerometer,10.732483,0.31430054,7.418518
319513,android.sensor.gravity,9.686311,-0.55268437,-1.4283938
319565,android.sensor.rotation_vector,-0.7433488,-0.007279463,-0.66684526,0.051932625,0.17453292
319615,android.sensor.orientation,32.113464,141.13377,81.932076
319666,android.sensor.gyroscope,0.82014465,-0.20492554,0.32807922
319718,android.sensor.game_rotation_vector,0.6793966,-0.31814837,0.63103753,0.19746755
319771,android.sensor.gravity,9.648427,-1.4298913,-1.0166887
319827,android.sensor.rotation_vector,-0.72501105,-0.035752732,-0.6719348,0.14691594,0.17453292
319879,android.sensor.geomagnetic_rotation_vector,-0.7035367,-0.05270408,-0.7043443,0.078470066,0.17453292
319933,android.sensor.magnetic_field,-39.227295,-21.383667,-1.5487671
319985,android.sensor.geomagnetic_rotation_vector,-0.7275712,-0.011172389,-0.6859302,0.0038803262,0.17453292
320043,android.sensor.accelerometer,12.255768,-0.45521545,2.2244263
320092,android.sensor.accelerometer,10.100662,-3.9967499,-0.013076782
320145,android.sensor.gyroscope,-1.8456268,-1.5744781,-0.13127136
320196,android.sensor.gravity,9.663027,-1.1183099,-1.2432542
320249,android.sensor.gyroscope_uncalibrated,-2.725113,-0.08015442,-0.24012756,0.025833135,0.014816284,-0.01966858
320302,android.sensor.game_rotation_vector,0.68676835,-0.34612575,0.58733046,0.25216874
320358,android.sensor.gyroscope,0.41207886,0.25198364,0.17781067
320411,android.sensor.gyroscope,1.3809204,0.7027893,0.34884644
320463,android.sensor.gyroscope,-0.14501953,0.6563721,-0.17892456
320514,android.sensor.gravity,9.680308,-0.6801907,-1.4139845
320569,android.sensor.geomagnetic_rotation_vector,0.74255824,-0.015023751,0.6696006,0.004079466,0.17453292
320624,android.sensor.orientation,32.504364,143.44267,83.92584
320676,android.sensor.accelerometer,8.124451,-0.5358124,2.786377
320727,android.sensor.rotation_vector,-0.7514931,-0.020635167,-0.65245664,0.0955649,0.17453292
320780,android.sensor.gravity,9.647871,-1.3508196,-1.1243902
320832,android.sensor.game_rotation_vector,0.6725684,-0.30598477,0.64783156,0.18530877
320884,android.sensor.rotation_vector,-0.7246194,-0.026292909,-0.67452955,0.13872756,0.17453292
320939,android.sensor.geomagnetic_rotation_vector,-0.7037052,-0.0761721,-0.6988215,0.10317623,0.17453292
320994,android.sensor.gyroscope,0.5379181,1.3808594,-0.06163025
321044,android.sensor.gyroscope,0.026031494,0.70770264,-0.31819153
321096,android.sensor.accelerometer,12.160538,-1.6155396,1.7212372
321157,android.sensor.gyroscope_uncalibrated,-0.3158722,-2.2377167,-0.29266357,0.025833135,0.014816284,-0.01966858
321208,android.sensor.geomagnetic_rotation_vector,-0.72282654,-0.02061606,-0.6784101,0.12983267,0.17453292
321260,android.sensor.accelerometer,6.7577972,-2.5106964,3.1919708
321312,android.sensor.linear_acceleration,-3.0294657,3.7478182,8.922565
321362,android.sensor.geomagnetic_rotation_vector,-0.68483806,-0.08272678,-0.70518523,0.16391128,0.17453292
